id;da;setor;log;atual;rua;bairro;CEP;pgguia;ubs;ruagoogle;latitude;longitude;name;AREA_KM2;CODL;ruas;ruagooglecrua;color;source;precision;PrimeiroDeInicio;ÚltimoDeFim;Inicio;Fim;LADO
51;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 2553 A 2617 LADO ÍMPAR);TUCURUVI;02306-003;;UBS CJ DO IPESP;Av. Cel. Sezefredo Fagundes, 2617 - Tucuruvi, São Paulo - SP, 02306-003, Brasil;-23.4562634;-46.6028097;Avenida Cel. Sezefredo Fagundes , 2617 - Tucuruvi , São Paulo - SP, 02306-003;3,58;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 2617 - Tucuruvi , São Paulo - SP, 02306-003;;Google;address;2553;2617;2553;2617;LADO ÍMPAR
52;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 447 A 569 LADO ÍMPAR);TUCURUVI;02306-000;;UBS CJ DO IPESP;Av. Cel. Sezefredo Fagundes, 569 - Tucuruvi, São Paulo - SP, 02306-000, Brasil;-23.4726141;-46.6084028;Avenida Cel. Sezefredo Fagundes , 569 - Tucuruvi , São Paulo - SP, 02306-000;3,58;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 569 - Tucuruvi , São Paulo - SP, 02306-000;;Google;address;447;569;447;569;LADO ÍMPAR
53;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 1521 A 1641 LADO ÍMPAR);TUCURUVI;02306-000;;UBS CJ DO IPESP;Av. Cel. Sezefredo Fagundes, 1641 - Tucuruvi, São Paulo - SP, 02346-080, Brasil;-23.4645238;-46.6037506;Avenida Cel. Sezefredo Fagundes , 1641 - Tucuruvi , São Paulo - SP, 02306-000;3,58;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 1641 - Tucuruvi , São Paulo - SP, 02306-000;;Google;address;1521;1641;1521;1641;LADO ÍMPAR
54;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 1747 A 1799 LADO ÍMPAR);TUCURUVI;02306-000;;UBS CJ DO IPESP;Av. Cel. Sezefredo Fagundes, 1799 - Tucuruvi, São Paulo - SP, 02306-004, Brasil;-23.4633589;-46.6035492;Avenida Cel. Sezefredo Fagundes , 1799 - Tucuruvi , São Paulo - SP, 02306-000;3,58;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 1799 - Tucuruvi , São Paulo - SP, 02306-000;;Google;address;1747;1799;1747;1799;LADO ÍMPAR
55;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 2359 A 2423 LADO ÍMPAR);TUCURUVI;02306-003;;UBS CJ DO IPESP;Av. Cel. Sezefredo Fagundes, 2423 - Tucuruvi, São Paulo - SP, 02306-003, Brasil;-23.4579239;-46.6025811;Avenida Cel. Sezefredo Fagundes , 2423 - Tucuruvi , São Paulo - SP, 02306-003;3,58;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 2423 - Tucuruvi , São Paulo - SP, 02306-003;;Google;address;2359;2423;2359;2423;LADO ÍMPAR
56;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 2425 A 2551 LADO ÍMPAR);TUCURUVI;02306-003;;UBS CJ DO IPESP;Av. Cel. Sezefredo Fagundes, 2551 - Tucuruvi, São Paulo - SP, 02306-003, Brasil;-23.4567291;-46.6028459;Avenida Cel. Sezefredo Fagundes , 2551 - Tucuruvi , São Paulo - SP, 02306-003;3,58;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 2551 - Tucuruvi , São Paulo - SP, 02306-003;;Google;address;2425;2551;2425;2551;LADO ÍMPAR
57;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (INICIO A 363 LADO ÍMPAR);TUCURUVI;02306-000;;UBS CJ DO IPESP;Av. Cel. Sezefredo Fagundes, 363 - Tucuruvi, São Paulo - SP, 02306-000, Brasil;-23.4745537;-46.6084642;Avenida Cel. Sezefredo Fagundes , 363 - Tucuruvi , São Paulo - SP, 02306-000;3,58;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 363 - Tucuruvi , São Paulo - SP, 02306-000;;Google;address;1;363;;363;LADO ÍMPAR
58;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 1522 A 1642 LADO PAR);TUCURUVI;02306-002;;UBS CJ DO IPESP;Av. Cel. Sezefredo Fagundes, 1642 - Tucuruvi, São Paulo - SP, 02346-080, Brasil;-23.4647862;-46.6036679;Avenida Cel. Sezefredo Fagundes , 1642 - Tucuruvi , São Paulo - SP, 02306-002;3,58;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 1642 - Tucuruvi , São Paulo - SP, 02306-002;;Google;address;1522;1642;1522;1642;LADO PAR
59;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 2554 A 2618 LADO PAR);TUCURUVI;02306-004;;UBS CJ DO IPESP;Av. Cel. Sezefredo Fagundes, 2618 - Tucuruvi, São Paulo - SP, 02306-004, Brasil;-23.4561478;-46.6026745;Avenida Cel. Sezefredo Fagundes , 2618 - Tucuruvi , São Paulo - SP, 02306-004;3,58;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 2618 - Tucuruvi , São Paulo - SP, 02306-004;;Google;address;2554;2618;2554;2618;LADO PAR
60;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 2424 A 2552 LADO PAR);TUCURUVI;02306-001;;UBS CJ DO IPESP;Av. Cel. Sezefredo Fagundes, 2552 - Tucuruvi, São Paulo - SP, 02306-004, Brasil;-23.4566703;-46.6025107;Avenida Cel. Sezefredo Fagundes , 2552 - Tucuruvi , São Paulo - SP, 02306-001;3,58;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 2552 - Tucuruvi , São Paulo - SP, 02306-001;;Google;address;2424;2552;2424;2552;LADO PAR
61;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 2360 A 2422 LADO PAR);TUCURUVI;02306-002;;UBS CJ DO IPESP;Av. Cel. Sezefredo Fagundes, 2422 - Tucuruvi, São Paulo - SP, 02306-002, Brasil;-23.4579251;-46.6023396;Avenida Cel. Sezefredo Fagundes , 2422 - Tucuruvi , São Paulo - SP, 02306-002;3,58;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 2422 - Tucuruvi , São Paulo - SP, 02306-002;;Google;address;2360;2422;2360;2422;LADO PAR
62;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 1748 A 1798 LADO PAR);TUCURUVI;02306-002;;UBS CJ DO IPESP;Av. Cel. Sezefredo Fagundes, 1798 - Tucuruvi, São Paulo - SP, 02306-002, Brasil;-23.4634738;-46.6032183;Avenida Cel. Sezefredo Fagundes , 1798 - Tucuruvi , São Paulo - SP, 02306-002;3,58;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 1798 - Tucuruvi , São Paulo - SP, 02306-002;;Google;address;1748;1798;1748;1798;LADO PAR
63;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 990 A 1068 LADO PAR);TUCURUVI;02306-001;;UBS CJ DO IPESP;Av. Cel. Sezefredo Fagundes, 1068 - Tucuruvi, São Paulo - SP, 02306-001, Brasil;-23.4698115;-46.6041562;Avenida Cel. Sezefredo Fagundes , 1068 - Tucuruvi , São Paulo - SP, 02306-001;3,58;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 1068 - Tucuruvi , São Paulo - SP, 02306-001;;Google;address;990;1068;990;1068;LADO PAR
64;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 448 A 570 LADO PAR);TUCURUVI;02306-001;;UBS CJ DO IPESP;Av. Cel. Sezefredo Fagundes, 570 - Tucuruvi, São Paulo - SP, 02309-040, Brasil;-23.4730005;-46.6074586;Avenida Cel. Sezefredo Fagundes , 570 - Tucuruvi , São Paulo - SP, 02306-001;3,58;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 570 - Tucuruvi , São Paulo - SP, 02306-001;;Google;address;448;570;448;570;LADO PAR
65;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (INICIO  A 364 LADO PAR);TUCURUVI;02306-001;;UBS CJ DO IPESP;Av. Cel. Sezefredo Fagundes, 364 - Tucuruvi, São Paulo - SP, 02306-001, Brasil;-23.474786;-46.6082469;Avenida Cel. Sezefredo Fagundes , 364 - Tucuruvi , São Paulo - SP, 02306-001;3,58;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 364 - Tucuruvi , São Paulo - SP, 02306-001;;Google;address;2;364; ;364;LADO PAR
66;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 1070 A 1274 LADO PAR);TUCURUVI;02306-001;;UBS WAMBERTO DIAS DA COSTA;Av. Cel. Sezefredo Fagundes, 1274 - Tucuruvi, São Paulo - SP, 02306-000, Brasil;-23.4680231;-46.6038619;Avenida Cel. Sezefredo Fagundes , 1274 - Tucuruvi , São Paulo - SP, 02306-001;2,93;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 1274 - Tucuruvi , São Paulo - SP, 02306-001;;Google;address;1070;1274;1070;1274;LADO PAR
67;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 193 A 445 LADO ÍMPAR);TUCURUVI;02306-000;;UBS WAMBERTO DIAS DA COSTA;Av. Cel. Sezefredo Fagundes, 445 - Tucuruvi, São Paulo - SP, 02306-000, Brasil;-23.4739901;-46.6081737;Avenida Cel. Sezefredo Fagundes , 445 - Tucuruvi , São Paulo - SP, 02306-000;2,93;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 445 - Tucuruvi , São Paulo - SP, 02306-000;;Google;address;193;445;193;445;LADO ÍMPAR
68;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 1800 A 1838 LADO PAR);TUCURUVI;02306-002;;UBS WAMBERTO DIAS DA COSTA;Av. Cel. Sezefredo Fagundes, 1838 - Tucuruvi, São Paulo - SP, 02306-002, Brasil;-23.4629887;-46.6032779;Avenida Cel. Sezefredo Fagundes , 1838 - Tucuruvi , São Paulo - SP, 02306-002;2,93;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 1838 - Tucuruvi , São Paulo - SP, 02306-002;;Google;address;1800;1838;1800;1838;LADO PAR
69;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 192 A 446 LADO PAR);TUCURUVI;02306-001;;UBS WAMBERTO DIAS DA COSTA;Av. Cel. Sezefredo Fagundes, 446 - Tucuruvi, São Paulo - SP, 02306-001, Brasil;-23.4741047;-46.6079344;Avenida Cel. Sezefredo Fagundes , 446 - Tucuruvi , São Paulo - SP, 02306-001;2,93;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 446 - Tucuruvi , São Paulo - SP, 02306-001;;Google;address;192;446;192;446;LADO PAR
70;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 1644 A 1746 LADO PAR);TUCURUVI;02306-002;;UBS WAMBERTO DIAS DA COSTA;Av. Cel. Sezefredo Fagundes, 1746 - Tucuruvi, São Paulo - SP, 02306-002, Brasil;-23.4638502;-46.6033647;Avenida Cel. Sezefredo Fagundes , 1746 - Tucuruvi , São Paulo - SP, 02306-002;2,93;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 1746 - Tucuruvi , São Paulo - SP, 02306-002;;Google;address;1644;1746;1644;1746;LADO PAR
71;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 1801 A 1839 LADO ÍMPAR);TUCURUVI;02306-000;;UBS WAMBERTO DIAS DA COSTA;Av. Cel. Sezefredo Fagundes, 1839 - Tucuruvi, São Paulo - SP, 02306-002, Brasil;-23.4630233;-46.6033511;Avenida Cel. Sezefredo Fagundes , 1839 - Tucuruvi , São Paulo - SP, 02306-000;2,93;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 1839 - Tucuruvi , São Paulo - SP, 02306-000;;Google;address;1801;1839;1801;1839;LADO ÍMPAR
72;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 1643 A 1745 LADO ÍMPAR);TUCURUVI;02306-000;;UBS WAMBERTO DIAS DA COSTA;Av. Cel. Sezefredo Fagundes, 1745 - Tucuruvi, São Paulo - SP, 02306-002, Brasil;-23.4637054;-46.6036313;Avenida Cel. Sezefredo Fagundes , 1745 - Tucuruvi , São Paulo - SP, 02306-000;2,93;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 1745 - Tucuruvi , São Paulo - SP, 02306-000;;Google;address;1643;1745;1643;1745;LADO ÍMPAR
73;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 572 A 988 LADO PAR);TUCURUVI;02306-001;;UBS WAMBERTO DIAS DA COSTA;Av. Cel. Sezefredo Fagundes, 988 - Tucuruvi, São Paulo - SP, 02306-000, Brasil;-23.4701027;-46.6046546;Avenida Cel. Sezefredo Fagundes , 988 - Tucuruvi , São Paulo - SP, 02306-001;2,93;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 988 - Tucuruvi , São Paulo - SP, 02306-001;;Google;address;572;988;572;988;LADO PAR
74;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 1071 A 1275 LADO ÍMPAR);TUCURUVI;02306-000;;UBS WAMBERTO DIAS DA COSTA;Av. Cel. Sezefredo Fagundes, 1275 - Tucuruvi, São Paulo - SP, 02306-000, Brasil;-23.4675671;-46.6037716;Avenida Cel. Sezefredo Fagundes , 1275 - Tucuruvi , São Paulo - SP, 02306-000;2,93;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 1275 - Tucuruvi , São Paulo - SP, 02306-000;;Google;address;1071;1275;1071;1275;LADO ÍMPAR
75;84;;AVENIDA;NAO;SEZEFREDO FAGUNDES, CEL. (DE 571 A 987 LADO ÍMPAR);TUCURUVI;02306-000;;UBS WAMBERTO DIAS DA COSTA;Av. Cel. Sezefredo Fagundes, 987 - Tucuruvi, São Paulo - SP, 02306-000, Brasil;-23.4698413;-46.6052724;Avenida Cel. Sezefredo Fagundes , 987 - Tucuruvi , São Paulo - SP, 02306-000;2,93;181510;Av Cel. Sezefredo Fagundes;Avenida Cel. Sezefredo Fagundes , 987 - Tucuruvi , São Paulo - SP, 02306-000;;Google;address;571;987;571;987;LADO ÍMPAR
76;71;;AVENIDA;NAO;MOREIRA DE BARROS, CNSO. (DE 2953 A 3098)  ;LAUZANE PAULISTA;02430-000;;UBS CHORA MENINO;R. Conselheiro Moreira de Barros, 3098 - Lauzane Paulista, São Paulo - SP, 02471-140, Brasil;-23.4817512;-46.6478925;Avenida Cnso. Moreira De Barros , 3098 - Lauzane Paulista , São Paulo - SP, 02430-000;4,28;142425;Av Cnso. Moreira de Barros;Avenida Cnso. Moreira De Barros , 3098 - Lauzane Paulista , São Paulo - SP, 02430-000;;Google;address;2953;3098;2953;3098;
77;71;;AVENIDA;NAO;MOREIRA DE BARROS, CNSO. (DE 3099 A 4343)  ;LAUZANE PAULISTA;02430-002;;UBS CHORA MENINO;R. Conselheiro Moreira de Barros, 4343 - Lauzane Paulista, São Paulo - SP, 02430-002, Brasil;-23.4720872;-46.6510134;Avenida Cnso. Moreira De Barros , 4343 - Lauzane Paulista , São Paulo - SP, 02430-002;4,28;142425;Av Cnso. Moreira de Barros;Avenida Cnso. Moreira De Barros , 4343 - Lauzane Paulista , São Paulo - SP, 02430-002;;Google;address;3099;4343;3099;4343;
78;71;;AVENIDA;NAO;MOREIRA DE BARROS, CNSO. (DE 2373 A 2508)  ;LAUZANE PAULISTA;02430-001;;UBS CHORA MENINO;R. Conselheiro Moreira de Barros, 2508 - Lauzane Paulista, São Paulo - SP, 02430-001, Brasil;-23.483645;-46.643277;Avenida Cnso. Moreira De Barros , 2508 - Lauzane Paulista , São Paulo - SP, 02430-001;4,28;142425;Av Cnso. Moreira de Barros;Avenida Cnso. Moreira De Barros , 2508 - Lauzane Paulista , São Paulo - SP, 02430-001;;Google;address;2373;2508;2373;2508;
79;51;;AVENIDA;NAO;MOREIRA DE BARROS, CNSO. (DE 1994 A 2059)  ;LAUZANE PAULISTA;02430-000;;UBS LAUZANE PAULISTA;R. Conselheiro Moreira de Barros, 2059 - Lauzane Paulista, São Paulo - SP, 02413-000, Brasil;-23.486448;-46.640226;Avenida Cnso. Moreira De Barros , 2059 - Lauzane Paulista , São Paulo - SP, 02430-000;3,45;142425;Av Cnso. Moreira de Barros;Avenida Cnso. Moreira De Barros , 2059 - Lauzane Paulista , São Paulo - SP, 02430-000;;Google;address;1994;2059;1994;2059;
80;51;;AVENIDA;NAO;MOREIRA DE BARROS, CNSO. (DE 1792 A 1814)  ;LAUZANE PAULISTA;02430-000;;UBS LAUZANE PAULISTA;R. Conselheiro Moreira de Barros, 1814 - Lauzane Paulista, São Paulo - SP, 02430-000, Brasil;-23.4872886;-46.6384467;Avenida Cnso. Moreira De Barros , 1814 - Lauzane Paulista , São Paulo - SP, 02430-000;3,45;142425;Av Cnso. Moreira de Barros;Avenida Cnso. Moreira De Barros , 1814 - Lauzane Paulista , São Paulo - SP, 02430-000;;Google;address;1792;1814;1792;1814;
81;51;;AVENIDA;NAO;MOREIRA DE BARROS, CNSO. (INICIO A 1434)   ;LAUZANE PAULISTA;02430-000;;UBS LAUZANE PAULISTA;R. Conselheiro Moreira de Barros, 1434 - Lauzane Paulista, São Paulo - SP, 02430-000, Brasil;-23.4895762;-46.6360381;Avenida Cnso. Moreira De Barros , 1434 - Lauzane Paulista , São Paulo - SP, 02430-000;3,45;142425;Av Cnso. Moreira de Barros;Avenida Cnso. Moreira De Barros , 1434 - Lauzane Paulista , São Paulo - SP, 02430-000;;Google;address;1;1434;;1434;
82;51;;AVENIDA;NAO;MOREIRA DE BARROS, CNSO. (DE 2155 A 2372)  ;LAUZANE PAULISTA;02430-001;;UBS LAUZANE PAULISTA;R. Conselheiro Moreira de Barros, 2372 - Lauzane Paulista, São Paulo - SP, 02430-001, Brasil;-23.4840523;-46.6419082;Avenida Cnso. Moreira De Barros , 2372 - Lauzane Paulista , São Paulo - SP, 02430-001;3,45;142425;Av Cnso. Moreira de Barros;Avenida Cnso. Moreira De Barros , 2372 - Lauzane Paulista , São Paulo - SP, 02430-001;;Google;address;2155;2372;2155;2372;
83;71;;AVENIDA;NAO;CRUZEIRO DO SUL  (DE 1260 A 1390)  ;LUZ;01109-000;;UBS JOAQUIM ANTONIO EIRADO;Av. Cruzeiro do Sul, 1390 - Santana, São Paulo - SP, Brasil;-23.516448;-46.6248252;Avenida Cruzeiro Do Sul , 1390 - Luz , São Paulo - SP, 01109-000;8,83;55670;Av Cruzeiro do Sul;Avenida Cruzeiro Do Sul , 1390 - Luz , São Paulo - SP, 01109-000;;Google;address;1260;1390;1260;1390;
84;71;;AVENIDA;NAO;CRUZEIRO DO SUL  (DE 1158 A 1272 LADO PAR);CANINDE;03033-020;;UBS JOAQUIM ANTONIO EIRADO;Av. Cruzeiro do Sul, 1272 - Santana, São Paulo - SP, Brasil;-23.5165926;-46.6248286;Avenida Cruzeiro Do Sul , 1272 - Caninde , São Paulo - SP, 03033-020;8,83;55670;Av Cruzeiro do Sul;Avenida Cruzeiro Do Sul , 1272 - Caninde , São Paulo - SP, 03033-020;;Google;address;1158;1272;1158;1272;LADO PAR
85;71;;AVENIDA;NAO;CRUZEIRO DO SUL  (DE 1380 A 2076 LADO PAR);SANTANA;02030-000;;UBS JOAQUIM ANTONIO EIRADO;Av. Cruzeiro do Sul, 2076 - Santana, São Paulo - SP, 02030-000, Brasil;-23.5128191;-46.6247222;Avenida Cruzeiro Do Sul , 2076 - Santana , São Paulo - SP, 02030-000;8,83;55670;Av Cruzeiro do Sul;Avenida Cruzeiro Do Sul , 2076 - Santana , São Paulo - SP, 02030-000;;Google;address;1380;2076;1380;2076;LADO PAR
86;71;;AVENIDA;NAO;CRUZEIRO DO SUL  (INICIO A 1273 LADO IMPAR);LUZ;01109-000;;UBS JOAQUIM ANTONIO EIRADO;Av. Cruzeiro do Sul, 1273 - Santana, São Paulo - SP, 02031-000, Brasil;-23.5163279;-46.6252788;Avenida Cruzeiro Do Sul , 1273 - Luz , São Paulo - SP, 01109-000;8,83;55670;Av Cruzeiro do Sul;Avenida Cruzeiro Do Sul , 1273 - Luz , São Paulo - SP, 01109-000;;Google;address;1;1273;;1273;LADO IMPAR
87;71;;AVENIDA;NAO;CRUZEIRO DO SUL  (DE 1379 A 2065 LADO IMPAR);SANTANA;02031-000;;UBS JOAQUIM ANTONIO EIRADO;Av. Cruzeiro do Sul, 2065 - Santana, São Paulo - SP, 02031-000, Brasil;-23.5126898;-46.6253261;Avenida Cruzeiro Do Sul , 2065 - Santana , São Paulo - SP, 02031-000;8,83;55670;Av Cruzeiro do Sul;Avenida Cruzeiro Do Sul , 2065 - Santana , São Paulo - SP, 02031-000;;Google;address;1379;2065;1379;2065;LADO IMPAR
88;71;;AVENIDA;NAO;CRUZEIRO DO SUL  (DE 856 A 1158 LADO PAR);CANINDE;03033-020;;UBS JOAQUIM ANTONIO EIRADO;Av. Cruzeiro do Sul, 1158 - Canindé, São Paulo - SP, 03033-020, Brasil;-23.5214419;-46.6252133;Avenida Cruzeiro Do Sul , 1158 - Caninde , São Paulo - SP, 03033-020;8,83;55670;Av Cruzeiro do Sul;Avenida Cruzeiro Do Sul , 1158 - Caninde , São Paulo - SP, 03033-020;;Google;address;856;1158;856;1158;LADO PAR
89;71;;AVENIDA;NAO;CRUZEIRO DO SUL  (INICIO  A 868 LADO PAR);CANINDE;03033-020;;UBS JOAQUIM ANTONIO EIRADO;Av. Cruzeiro do Sul, 868 - Canindé, São Paulo - SP, 03033-020, Brasil;-23.5240921;-46.6252711;Avenida Cruzeiro Do Sul , 868 - Caninde , São Paulo - SP, 03033-020;8,83;55670;Av Cruzeiro do Sul;Avenida Cruzeiro Do Sul , 868 - Caninde , São Paulo - SP, 03033-020;;Google;address;2;868; ;868;LADO PAR
90;51;;AVENIDA;NAO;DIREITOS HUMANOS (DE 2172 A 2601)  ;IMIRIM;02475-000;;UBS DR DOMINGOS MAZZONETO DE CILO - VL AURORA;Av. Direitos Humanos, 2601 - Imirim, São Paulo - SP, 02475-002, Brasil;-23.4731289;-46.6351707;Avenida Direitos Humanos , 2601 - Imirim , São Paulo - SP, 02475-000;1,62;446459;Av Direitos Humanos;Avenida Direitos Humanos , 2601 - Imirim , São Paulo - SP, 02475-000;;Google;address;2172;2601;2172;2601;
91;51;;AVENIDA;NAO;DIREITOS HUMANOS (DE 162 A 733)  ;IMIRIM;02475-000;;UBS LAUZANE PAULISTA;Av. Direitos Humanos, 733 - Mandaqui, São Paulo - SP, 02475-000, Brasil;-23.4831122;-46.6492403;Avenida Direitos Humanos , 733 - Imirim , São Paulo - SP, 02475-000;3,45;446459;Av Direitos Humanos;Avenida Direitos Humanos , 733 - Imirim , São Paulo - SP, 02475-000;;Google;address;162;733;162;733;
92;51;;AVENIDA;NAO;DIREITOS HUMANOS (DE 1081 A 2111)  ;IMIRIM;02475-001;;UBS LAUZANE PAULISTA;Av. Direitos Humanos, 2111 - Lauzane Paulista, São Paulo - SP, 02419, Brasil;-23.4755618;-46.639426;Avenida Direitos Humanos , 2111 - Imirim , São Paulo - SP, 02475-001;3,45;446459;Av Direitos Humanos;Avenida Direitos Humanos , 2111 - Imirim , São Paulo - SP, 02475-001;;Google;address;1081;2111;1081;2111;
93;51;;AVENIDA;NAO;DIREITOS HUMANOS (DE 263 A 1264)   ;IMIRIM;02475-000;;UBS LAUZANE PAULISTA;Av. Direitos Humanos, 1264 - Imirim, São Paulo - SP, Brasil;-23.4775019;-46.6425535;Avenida Direitos Humanos , 1264 - Imirim , São Paulo - SP, 02475-000;3,45;446459;Av Direitos Humanos;Avenida Direitos Humanos , 1264 - Imirim , São Paulo - SP, 02475-000;;Google;address;263;1264;263;1264;
94;51;;AVENIDA;NAO;DIREITOS HUMANOS (DE 143 A 201)  ;IMIRIM;02475-000;;UBS LAUZANE PAULISTA;Av. Direitos Humanos, 201 - Imirim, São Paulo - SP, 02464-010, Brasil;-23.4866095;-46.6526072;Avenida Direitos Humanos , 201 - Imirim , São Paulo - SP, 02475-000;3,45;446459;Av Direitos Humanos;Avenida Direitos Humanos , 201 - Imirim , São Paulo - SP, 02475-000;;Google;address;143;201;143;201;
95;51;;AVENIDA;NAO;DIREITOS HUMANOS (DE 75 A 146)   ;IMIRIM;02475-000;;UBS LAUZANE PAULISTA;Av. Direitos Humanos, 146 - Imirim, São Paulo - SP, 02464-010, Brasil;-23.4871069;-46.6525792;Avenida Direitos Humanos , 146 - Imirim , São Paulo - SP, 02475-000;3,45;446459;Av Direitos Humanos;Avenida Direitos Humanos , 146 - Imirim , São Paulo - SP, 02475-000;;Google;address;75;146;75;146;
96;51;;AVENIDA;NAO;DIREITOS HUMANOS (DE 71 A 142)   ;IMIRIM;02475-000;;UBS LAUZANE PAULISTA;Av. Direitos Humanos, 142 - Imirim, São Paulo - SP, 02464-010, Brasil;-23.487116;-46.6525823;Avenida Direitos Humanos , 142 - Imirim , São Paulo - SP, 02475-000;3,45;446459;Av Direitos Humanos;Avenida Direitos Humanos , 142 - Imirim , São Paulo - SP, 02475-000;;Google;address;71;142;71;142;
97;51;;AVENIDA;NAO;DIREITOS HUMANOS (INICIO A 74)   ;IMIRIM;02475-000;;UBS LAUZANE PAULISTA;Av. Direitos Humanos, 74 - Imirim, São Paulo - SP, 02464-010, Brasil;-23.4875451;-46.65324;Avenida Direitos Humanos , 74 - Imirim , São Paulo - SP, 02475-000;3,45;446459;Av Direitos Humanos;Avenida Direitos Humanos , 74 - Imirim , São Paulo - SP, 02475-000;;Google;address;1;74;;74;
98;51;;AVENIDA;NAO;DIREITOS HUMANOS (DE 202 A 262)  ;IMIRIM;02475-000;;UBS LAUZANE PAULISTA;Av. Direitos Humanos, 262 - Imirim, São Paulo - SP, 02464-020, Brasil;-23.4866044;-46.6523444;Avenida Direitos Humanos , 262 - Imirim , São Paulo - SP, 02475-000;3,45;446459;Av Direitos Humanos;Avenida Direitos Humanos , 262 - Imirim , São Paulo - SP, 02475-000;;Google;address;202;262;202;262
99;51;;AVENIDA;NAO;DO GUACA (DE 1259 A 1486)  ;LAUZANE PAULISTA;02435-000;;UBS DR DOMINGOS MAZZONETO DE CILO - VL AURORA;Av. do Guacá, 1486 - Lauzane Paulista, São Paulo - SP, 02435-001, Brasil;-23.4756382;-46.6324727;Avenida Do Guaca , 1486 - Lauzane Paulista , São Paulo - SP, 02435-000;1,62;82384;Av do Guaca;Avenida Do Guaca , 1486 - Lauzane Paulista , São Paulo - SP, 02435-000;;Google;address;1259;1486;1259;1486
